"بيانات المنتج","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"No.","النوع ","أسم المنتج","تصنيف المنتج","صورة المنتج","وصف صورة المنتج","نوع المنتج","سعر المنتج","الكمية المتوفرة","الوصف","هل يتطلب شحن؟","رمز المنتج sku","سعر التكلفة","السعر المخفض","تاريخ بداية التخفيض","تاريخ نهاية التخفيض","اقصي كمية لكل عميل","إخفاء خيار تحديد الكمية","اضافة صورة عند الطلب","الوزن","وحدة الوزن","حالة المنتج","الماركة","العنوان الترويجي","تثبيت المنتج","الباركود","السعرات الحرارية","MPN","GTIN","خاضع للضريبة ؟","سبب عدم الخضوع للضريبة","[1] الاسم","[1] النوع","[1] القيمة","[1] الصورة / اللون","[2] الاسم","[2] النوع","[2] القيمة","[2] الصورة / اللون","[3] الاسم","[3] النوع","[3] القيمة","[3] الصورة / اللون","[4] الاسم","[4] النوع","[4] القيمة","[4] الصورة / اللون"
"1828775748","خيار","سماعة رأس Siindoo JH-ANC930Plus لا سلكية مع شاشة LED تحكم باللمس","","","","","859.99","512","","","12000042822629553","209.59","","","","","","","","","","","","","","","","","","","","","أسود","https://cdn.salla.sa/dPllnK/659e40a7-8fb2-4b32-9c44-725dd063f741-1000x998.14814814815-naHbDduABKJHraD5Fcq6eXUU8d7syt92mJ20QqA5.png","","","","","","","","","","","",""
"1063985956","منتج","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","قسم الإلكترونيات","https://ae01.alicdn.com/kf/Sec62bcc9698241eaa99c4ff20bd5c5daA.jpg,https://cdn.salla.sa/dPllnK/3d4aa81b-22cc-435c-b26e-3cb366d493fc-1000x1000-VR4o9ih26fs9ySzFs542BwMC7cePrVEV2xxTYXhH.jpg,https://cdn.salla.sa/dPllnK/cea2a062-6f77-4d5b-8332-d8e9b3f07056-1000x1000-eQYaz0vxbe0ekzlBHY7uU7VXXC1wgFC3PAFjIp5w.jpg,https://cdn.salla.sa/dPllnK/2b88a2e5-10d1-4844-b452-0522de7db983-1000x1000-TBLrDjvjSlWpVs8Oxh4Hl95sLbWDF9suIIL2Vgd2.jpg,https://cdn.salla.sa/dPllnK/e414f05a-2b17-4d2e-888a-ce30fbac0489-1000x1000-xLpB5ffrNFk6EW2sIwu8zE31eikIQpYbtxkSXZJU.jpg,https://cdn.salla.sa/dPllnK/9719b941-50d9-44e5-b3ab-a423c0f0a739-1000x1000-66JmhQefFDfhShBoEVrFukvC20eGZryu6vr0eO3x.jpg","","منتج جاهز","723.00","322","<p>استمتع بتجربة تبريد خارقة مع <strong>مروحتنا الثلجية عالية السرعة!</strong></p><p>مصممة لعشاق الراحة والأناقة، بتقنية تبريد فورية خلال ثانية واحدة وتصميم شفاف مستقبلي يخطف الأنظار.</p><p><br></p><p><strong>أهم المميزات:</strong></p><p>تبريد لحظي: رياح بسرعة 10 م/ث وتأثير تبريد حتى 15°، وكأنك حاط كيس ثلج على بشرتك.</p><p><br></p><p>تقنية التبريد الجليدي: نسيم بارد ومنعش يبرد الجسم والمحيط فوراً.</p><p>بطارية تدوم: حتى 30 ساعة تشغيل بدون انقطاع.</p><p>تصميم محمول وشفاف: أنيق، مدمج، وسهل الحمل ويناسب كل مكان.</p><p>ودّع الحر والتعرق وخلّك دايم منتعش بأناقة!</p><p>اطلبها الآن وحسّ الفرق بنفسك.</p><p><br></p><p><strong>المواصفات التقنية:</strong></p><p><strong>نوع التبريد:</strong></p><p>تقنية التبريد بشبه الموصل (Semiconductor Refrigeration) لتوفير تبريد مباشر وفعال في درجات الحرارة العالية.</p><p><strong>البطارية:</strong></p><p>بطارية ليثيوم مدمجة بسعة 3000mAh قابلة لإعادة الشحن، تدعم التشغيل لفترات طويلة (تتراوح من 2 إلى 6 ساعات حسب الاستخدام).</p><p><strong>طريقة الشحن:</strong></p><p>منفذ USB Type-C لتوفير شحن سريع ومستقر، مناسب للشحن عبر الباور بانك أو الكمبيوتر المحمول أو الشاحن الجداري.</p><p><strong>أوضاع السرعة:</strong></p><p>عدة مستويات لتدفق الهواء مع وضع توربو لتبريد فوري ومكثف.</p><p><strong>التصميم:</strong></p><p>تصميم صغير الحجم ومحمول بوزن خفيف يناسب الجيب أو الشنطة، مزود بقاعدة مدمجة لتثبيته على المكتب أو الأسطح المسطحة.</p><p><strong>مستوى الضوضاء:</strong></p><p>تشغيل منخفض الضوضاء لا يتعدى 30 ديسيبل، مناسب للاستخدام في الأماكن الهادئة مثل المكاتب أو أثناء النوم.</p><p><strong>الاستخدامات:</strong></p><p>مثالية للاستخدام أثناء التنقل، التخييم، السفر، التنزه، أو حتى في المكتب والمنزل.</p><p><strong>المواد:</strong></p><p>مصنوع من بلاستيك ABS عالي الجودة المقاوم للحرارة والتآكل، لضمان عمر افتراضي طويل.مزيج من المواد البلاستيكية والمعدنية بشريحة تبريد من نوع Peltier.</p><p><strong>الحماية:</strong></p><p>نظام حماية مدمج ضد الشحن الزائد والحرارة الزائدة لتأمين البطارية والجهاز.</p><p><strong>محتويات العلبة:</strong></p><p>مروحة التبريد المحمولة</p><p>كابل شحن USB</p><p>دليل المستخدم</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S550f80d1e8874881abba845373c9a6e0Q.jpg><img src=https://ae01.alicdn.com/kf/S1e87124f641d40f284a8d89612b9bfaas.jpg><img src=https://ae01.alicdn.com/kf/Sa137e4e5207c40da9def05ac452352648.jpg><img src=https://ae01.alicdn.com/kf/S1068588d4a064540a2d6f74cfe813ee52.jpg><img src=https://ae01.alicdn.com/kf/Sb5880918ef44458e93cda850cf91c777I.jpg><img src=https://ae01.alicdn.com/kf/Sedaf111b03b043cf832565e4103cbf6fM.jpg><img src=https://ae01.alicdn.com/kf/S618f5d2cf7ac4912bb9a61287f533854S.jpg><img src=https://ae01.alicdn.com/kf/S8f14fa0cdf2d4b9eb2ea002cc63a7f9eD.jpg><img src=https://ae01.alicdn.com/kf/S48ad125129b84275a8a0c08a6d563120U.jpg><img src=https://ae01.alicdn.com/kf/S2a6fa454874b4c35935eb3e9663533c7k.jpg><img src=https://ae01.alicdn.com/kf/Scad14abb13464f7e991b60626fb53fd23.jpg><img src=https://ae01.alicdn.com/kf/Sc026cc500b3a4ca19c8bfee63c19cc078.jpg><img src=https://ae01.alicdn.com/kf/S75799d16161640b78ed2430fc20fe9ecS.jpg><img src=https://ae01.alicdn.com/kf/S3a7c90f6b9a344e1a2cefac9497096aeT.jpg></p>","نعم","ADAE1005008829692626","72.55","","","",""," ","لا","0.331","kg","متاح","","","لا","","","","","لا","","اللون","صورة","","","","","","","","","","","","","",""
"960741627","خيار","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","","","","","723.00","99","","","12000046859172868","72.55","","","","","","","","","","","","","","","","","","","","","وردي","https://cdn.salla.sa/dPllnK/df74fc54-bd57-40bf-9616-f436e0ff0b71-1000x1000-okaeA8GpZrbCaJniNporDdfDUvNscfZrw0XLDDCT.jpg","","","","","","","","","","","",""
"187232196","خيار","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","","","","","722.64","17","","","12000046859172866","72.19","","","","","","","","","","","","","","","","","","","","","ثلجي","https://cdn.salla.sa/dPllnK/c5277b78-51e5-4e1b-b514-64c8a4c21075-1000x1000-fEaTZGlwzXgX579wPNdCdZrc1WvkQVq97f7qImGY.jpg","","","","","","","","","","","",""
"1693781701","خيار","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","","","","","722.88","12","","","12000046859172867","72.43","","","","","","","","","","","","","","","","","","","","","أسود","https://cdn.salla.sa/dPllnK/e5a31b3a-9734-4a80-9165-328516c04c4e-1000x1000-X3yhD8jucxU6rDa8zL42IwjCeWUlcRyxAU3C2Jl3.jpg","","","","","","","","","","","",""
"919743942","خيار","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","","","","","697.19","95","","","12000046892741181","46.74","","","","","","","","","","","","","","","","","","","","","638-W1","https://cdn.salla.sa/dPllnK/991565e1-91ff-43f6-ab28-284fa58d1731-1000x1000-LR9HxGUAFXvGpfMBZhG4DhpGgXFnyvoWgf1BMIUR.jpg","","","","","","","","","","","",""
"12537031","خيار","مروحة تبريد فورية محمولة بتقنية شبه الموصل وبطارية 3000mAh تبريد ثلجي خلال ثانية","","","","","697.25","99","","","12000046892741182","46.80","","","","","","","","","","","","","","","","","","","","","638-B1","https://cdn.salla.sa/dPllnK/0e2be924-31d6-4708-92d3-000f5c5986a5-1000x1000-djGeRMY254XAK8WUh5IwT4DOmLpOSVaYjHKk7C9t.jpg","","","","","","","","","","","",""
"1112952839","منتج","حامل جوال ذكي للسيارة مع شحن لاسلكي ودوران تلقائي بتقنية MagSafe","قسم الإلكترونيات","https://cdn.salla.sa/dPllnK/5ffa7cc8-32f1-4d90-beeb-fba5a4a95167-1000x1000-LlzHz83EDxOIDI8fjPQEFv6g0iMg5xa6xWTFMP8N.jpg,https://ae01.alicdn.com/kf/S9515f15be64640718219466edd4a0ab75.jpg,https://ae01.alicdn.com/kf/Sa5da3d8cc6664255bdc45100d85be22b2.jpg,https://ae01.alicdn.com/kf/Sd694f0f8435a41a98e4f3641085f79efi.jpg,https://ae01.alicdn.com/kf/S6786337b05fe4b889d9a53208a426aec3.jpg,https://ae01.alicdn.com/kf/S1c2086d4f07447a1800d53eed3078ff6N.jpg","","منتج جاهز","549.00","993","<p><strong>حامل جوال ذكي للسيارة مع شحن لاسلكي ودوران تلقائي - بتقنية MagSafe</strong></p><p><br></p><p>مناسب لجميع أنواع الهواتف المحمولة، بما في ذلك الهواتف ذات الشاشات القابلة للطي والهواتف المستقيمة.</p><p><br></p><p><strong>الميزات التقنية:</strong></p><p>نوع التركيب: تثبيت على فتحة التكييف أو على لوحة القيادة/الزجاج الأمامي (حسب الملحق المرفق)</p><p>آلية التثبيت: مستشعر ذكي يعمل بالاستشعار التلقائي لفتح وغلق الأذرع تلقائيًا عند اقتراب الجوال</p><p>دوران تلقائي: دوران كهربائي تلقائي 360 درجة لتعديل الزاوية تلقائيًا بما يناسب رؤية المستخدم</p><p><br></p><p><strong>الشحن اللاسلكي:</strong></p><p>متوافق مع معيار Qi للشحن اللاسلكي</p><p>يدعم قدرة شحن تصل إلى 15 واط</p><p><br></p><p>متوافق مع أجهزة iPhone (MagSafe) وأغلب أجهزة أندرويد التي تدعم الشحن اللاسلكي</p><p>تقنية التثبيت المغناطيسي: مغناطيس قوي مدمج بتقنية MagSafe يضمن ثبات الجهاز حتى في الطرق الوعرة</p><p><br></p><p><strong>مادة الصنع:</strong></p><p>جسم الحامل: بلاستيك ABS عالي الجودة</p><p>لوحة الشحن: سطح زجاجي مقاوم للخدش</p><p><br></p><p><strong>التوصيل:</strong></p><p>منفذ Type-C</p><p>كابل USB-C مرفق</p><p><br></p><p><strong>الحماية:</strong></p><p>حماية من الشحن الزائد</p><p>حماية من السخونة</p><p>حماية من التيار الزائد</p><p><br></p><p><strong>اللون:</strong> أسود أنيق مع لمسات فضية</p><p><br></p><p><strong>الأبعاد والوزن:</strong></p><p>الأبعاد: تقريبًا 10.5 × 7.5 × 6.5 سم</p><p>الوزن: حوالي 180 جرام</p><p><br></p><p><strong>التوافق:</strong></p><p>متوافق مع الجوالات من 4.7 إلى 6.9 إنش</p><p>يدعم جميع أجهزة iPhone 12 وما فوق بفضل دعم MagSafe</p><p>متوافق مع معظم أجهزة أندرويد الداعمة للشحن اللاسلكي</p><p><br></p><p><strong>المميزات :</strong></p><p>1. يعتمد وضع الشحن اللاسلكي على تصميم الملف المزدوج ويدعم الشحن السريع بقدرة 15 وات QC، ويدعم جميع أجهزة الشحن اللاسلكي.</p><p>2. المشبك الكهربائي وكذلك تصميم الدوران الكهربائي، مستقر ومريح.</p><p>3. بطارية ليثيوم مدمجة: يمكن الاستمرار في استخدام الدعامة حتى لو تم إيقاف تشغيل السيارة.</p><p>4. إطار من سبيكة وذراع مشبك، مع وسادات سيليكون مرنة، تحمي هاتفك.</p><p>5. مشبك خطاف ثلاثي الشقوق، تركيب ثابت، لا يسقط.</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S41aaf01dd9c34857a4c7d681438b66e0o.jpg></p><p><img src=https://ae01.alicdn.com/kf/S3cca289059c743d3976125baeb9ac043m.jpg> </p><p>مناسبة لمجموعة متنوعة من الهواتف المحمولة</p><p><img src=https://ae01.alicdn.com/kf/S43ed05ce7c7e4ee298851f1f8078ef80K.jpg></p><p><img src=https://ae01.alicdn.com/kf/Sf0f9c4436d924170a1bb5bdaf81d599aG.jpg></p><p>صور للأشياء الحقيقية.</p><p><img src=https://ae01.alicdn.com/kf/S2ca69790519a4c7d9e8c162bbd96d072M.jpg></p><p><img src=https://ae01.alicdn.com/kf/S888d5b22f652436da31c99a4009e113aS.jpg></p><p><img src=https://ae01.alicdn.com/kf/S98dff0aed1df4cbcb3b53736fbeec7a7Y.jpg></p><p>تصميم مزدوج الملف. لتحقيق أفضل أداء لهذا الشاحن اللاسلكي، يُقترح أن يتكيف شاحن السفر QC2.0/QC3.0.</p><p><img src=https://ae01.alicdn.com/kf/S7209fad153b749b48fc22464e24efa78K.jpg></p><p><img src=https://ae01.alicdn.com/kf/S51985fac83b54ad7bf29859953e97d278.jpg></p><p><img src=https://ae01.alicdn.com/kf/S57c4987484f84b26a7c0b7ea23536cb3S.jpg></p><p>يعمل مع معظم الهواتف المحمولة.</p><p><img src=https://ae01.alicdn.com/kf/S266cf1a5dc01424a89ea0756df016270p.jpg></p><p>المشبك الكهربائي وكذلك تصميم الدوران الكهربائي</p><p><img src=https://ae01.alicdn.com/kf/S2989b9adc4854210b068a81bb39aab8bc.jpg></p><p><img src=https://ae01.alicdn.com/kf/S8cda1522da7c4f89acaa06401a480fc6s.jpg></p><p>يمكن تثبيت ذراع التثبيت بعرض 14.2-17.1 سم.</p><p><img src=https://ae01.alicdn.com/kf/S764f47bfa3624b0a828d66e996b7176bG.jpg></p><p>أبعاد المنتج.</p><p><img src=https://ae01.alicdn.com/kf/Sdcfee547dfab4379966058fe4ee946afg.jpg></p><p>خطاف ذيل ثلاثي الشوكات مع رأس كروي 17 مم يسمح بتعديل الزاوية في أي اتجاه.</p><p><img src=https://ae01.alicdn.com/kf/Sfc53e0524d12461a82e1e4e1dae7d9adt.jpg></p><p><img src=https://ae01.alicdn.com/kf/Sb3b68a3dbc384e02a62b9af6b68015bfK.jpg></p><p><img src=https://ae01.alicdn.com/kf/Sfb74a8dceaa643af8caf95652d17d316K.jpg></p><p><img src=https://ae01.alicdn.com/kf/S49f68e39c0f047afa60849199feba7b1B.jpg></p><p>تتضمن الحزمة:</p><p>1 * حامل شحن لاسلكي</p><p>1 * كابل شحن USB من النوع C</p><p>1 * مشبك خطاف ثلاثي الشقوق</p><p><img src=https://ae01.alicdn.com/kf/S20378680d9244fd5971219a07b682b651.jpg></p><p><br></p>","نعم","ADAE1005008863821569","98.67","","","",""," ","لا","0.4","kg","متاح","","","لا","","","","","لا","","اللون","صورة","","","","","","","","","","","","","",""
"302658967","خيار","حامل جوال ذكي للسيارة مع شحن لاسلكي ودوران تلقائي بتقنية MagSafe","","","","","549.00","993","","","12000047003242596","98.67","","","","","","","","","","","","","","","","","","","","","أسود","https://cdn.salla.sa/dPllnK/75dc07cf-0b0d-4eff-a22a-6f4524a6a884-1000x1000-SvLxiDffzJ4a2rap2VPVJQKQuQx60tgAPkju8jSQ.jpg","","","","","","","","","","","",""
"949632037","منتج","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","قسم الإلكترونيات","https://cdn.salla.sa/dPllnK/c0708567-23b3-40e8-804f-9a3398ee9e67-1000x1000-fTsJFkSvpFhRrJqhjcs1a8DmMp7VO0uA7jro3alh.jpg,https://cdn.salla.sa/dPllnK/8933d8f5-8463-48ad-b6a9-0ec548c21cf7-1000x1000-JGfmc3MvNNcRaTMq5Kwj770NMFO56n09642M9LRg.jpg,https://cdn.salla.sa/dPllnK/6138dfd4-fa18-45da-9079-35ffeea4bd81-1000x1000-IUsdFgqMAdy9NId00Zz5ulSDx0FTh7CUtRLKmWVW.jpg,https://cdn.salla.sa/dPllnK/938786de-f6ff-4a83-ab64-d72a6336773f-1000x1000-wePVXQgxwBgR3GHM2lrqCc3foTyrn9IQexx3UwUt.jpg,https://cdn.salla.sa/dPllnK/d4d77cbd-23bb-42d2-a2ce-a4d004a6d291-1000x1000-WQ1ueICzfoIU5w3Q0LL1rkjWEi81GWHJ2ev3uvpR.jpg,https://cdn.salla.sa/dPllnK/c2f4122c-9210-4522-936e-c379130a62ed-1000x1000-WT9CpiRmMEM3wDhy03yWnA7GqIdFIgzE1vjxrv2E.jpg,https://cdn.salla.sa/dPllnK/a022cbb4-4533-4ed1-9290-bc6964729782-1000x1000-qytkiVLOUEli0hugBGedeIPfnD5bBp5n5vTY9yko.jpg","","منتج جاهز","567.00","2908","<p><strong>غطاء هاتف ذكي بشاشة E-Ink وميزة NFC لهواتف سامسونج S23/S24 ألترا – تصميم DIY مع حماية ضد الصدمات</strong></p><p><br></p><p><strong>الوصف التقني:</strong></p><p><u>التوافق:</u></p><p>مصمم خصيصًا لهواتف Samsung Galaxy <u>S23 Ultra</u> <u>S24 Ultra</u></p><p><u>الشاشة الخلفية:</u></p><p>شاشة E-Ink ذكية قابلة للتخصيص</p><p>عرض الصور والثيمات عبر تطبيق ذكي</p><p>تستهلك طاقة منخفضة جدًا</p><p>لا تتطلب بطارية داخلية – تستمد الطاقة من NFC</p><p><br></p><p><strong>وظيفة NFC:</strong></p><p>يتم التحكم في الشاشة عبر تطبيق يدعم NFC</p><p>نقل الصور أو الرسومات على الفور إلى الشاشة</p><p>يعمل على أجهزة تدعم NFC فقط</p><p><br></p><p><strong>المادة والجودة:</strong></p><p>غطاء خلفي من البولي كربون عالي الجودة (PC)</p><p>حواف مرنة من مادة TPU لامتصاص الصدمات</p><p>تصميم مضاد للصدمات والخدوش</p><p><strong>التصميم:</strong></p><p>مظهر فاخر وأنيق</p><p>نحيف وخفيف الوزن</p><p>دعم للكاميرا وأزرار الهاتف بشكل دقيق</p><p><br></p><p><strong>الميزات الإضافية:</strong></p><p>دعم لتخصيص الصور بسهولة (صورك الخاصة، صور الأزواج، شعارات، رموز...)</p><p>لا يحتاج شحن</p><p>مقاومة جيدة للبصمات والخدوش</p><p>يحمي الهاتف من الصدمات الخفيفة والسقوط</p><p><br></p><p><strong>مزايا إضافية للمنتج:</strong></p><p><u>التطبيق الذكي:</u></p><p>قم بتحميل التطبيق المخصص لتخصيص الشاشة الخلفية بسهولة عبر NFC. يمكنك عرض صورك الخاصة، أو اختيار تصاميم من المعرض داخل التطبيق، وتغيير صورة الغطاء في أي وقت بنقرة واحدة.</p><p><u>مادة هجينة فاخرة:</u></p><p>مصنوعة من مزيج متين من البولي كربونات (PC)، والمطاط الحراري المرن (TPU)، وطبقة زجاجية أنيقة لتوفير حماية مثالية ضد الصدمات والخدوش اليومية.</p><p><u>تصميم نحيف وغير قابل للانزلاق:</u></p><p>تصميم انسيابي يحافظ على الشكل الأصلي للهاتف دون أن يزيد من سماكته. يوفر قبضة آمنة ومريحة أثناء الاستخدام اليومي.</p><p><u>غطاء موفر للطاقة:</u></p><p>شاشة الحبر الإلكتروني (E-Ink) تعمل بدون بطارية داخلية أو أسلاك. تعتمد كليًا على تقنية NFC لتحديث الصور، مما يجعلها صديقة للبيئة وموفرة للطاقة.</p><p><strong>محتويات العلبة:</strong></p><ul><li>غطاء الهاتف الذكي بشاشة E-Ink.</li><li>تعليمات الاستخدام.</li><li>QR لتحميل التطبيق المتوافق مع NFC.</li></ul><p><br></p><p><strong>ملاحظة:</strong></p><p>تدعم شاشة الغطاء حاليًا أربعة ألوان فقط: الأسود، الأبيض، الأحمر، والأصفر. يُفضل استخدام صور تحتوي على هذه الألوان للحصول على أفضل عرض ممكن.</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S54ddddbb725f4be7b4f167bf9aa199b5p.jpg?width=800&amp;height=2316&amp;hash=3116></p><p><img src=https://ae01.alicdn.com/kf/S9864a54c914f4d3dabd621ae7b8021c7c.jpg?width=800&amp;height=1806&amp;hash=2606></p><p><img src=https://ae01.alicdn.com/kf/S55ae5243a359431fbc14dad1f8aec355Q.jpg?width=800&amp;height=1295&amp;hash=2095></p><p><img src=https://ae01.alicdn.com/kf/Sd1f32fd918844e279256134b863f9ba0j.jpg?width=800&amp;height=1423&amp;hash=2223></p><p><img src=https://ae01.alicdn.com/kf/Sa738ccd1b75640abbe5366acdbd2df98u.jpg?width=800&amp;height=1916&amp;hash=2716></p><p><img src=https://ae01.alicdn.com/kf/S1411f745e4624f3b828a88d01d14bb17O.jpg?width=800&amp;height=1024&amp;hash=1824></p><p><img src=https://ae01.alicdn.com/kf/S0070d21e99134378a3d66a51924bd94cj.jpg?width=800&amp;height=1615&amp;hash=2415></p><p><img src=https://ae01.alicdn.com/kf/Sf64d831861084528b116729ae790909eT.jpg?width=800&amp;height=1615&amp;hash=2415></p><p><img src=https://ae01.alicdn.com/kf/S66cdfaeab9464234af5c5c09efd2e293L.jpg?width=800&amp;height=2465&amp;hash=3265></p>","نعم","ADAE1005007801273233","116.86","","","",""," ","لا","0.25","kg","متاح","","","لا","","","","","لا","","اللون","صورة","","","خاص لجوال","نص","","","","","","","","","",""
"1496939863","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","490","","","12000042248882611","116.86","","","","","","","","","","","","","","","","","","","","","رمادي","https://cdn.salla.sa/dPllnK/62b9e029-1ef6-49ad-b645-9e49586d281b-1000x1000-dgLcUqQ9BucKUqfmm6BYvGNR5Nd3wlipD5Bn2lFn.jpg","","","جالكسي S24 الترا","","","","","","","","",""
"721919056","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","494","","","12000042248882612","116.86","","","","","","","","","","","","","","","","","","","","","رمادي","https://cdn.salla.sa/dPllnK/62b9e029-1ef6-49ad-b645-9e49586d281b-1000x1000-dgLcUqQ9BucKUqfmm6BYvGNR5Nd3wlipD5Bn2lFn.jpg","","","جالكسي S23 الترا","","","","","","","","",""
"82623313","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","466","","","12000042248882609","116.86","","","","","","","","","","","","","","","","","","","","","أسود","https://cdn.salla.sa/dPllnK/2560f817-3044-44be-93be-bc90eec9ea13-1000x1000-ln0vuH0h6MaAUNx6st8nvDv1ln7ORuGzs2DiW3Kp.jpg","","","جالكسي S24 الترا","","","","","","","","",""
"1456069202","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","477","","","12000042248882610","116.86","","","","","","","","","","","","","","","","","","","","","أسود","https://cdn.salla.sa/dPllnK/2560f817-3044-44be-93be-bc90eec9ea13-1000x1000-ln0vuH0h6MaAUNx6st8nvDv1ln7ORuGzs2DiW3Kp.jpg","","","جالكسي S23 الترا","","","","","","","","",""
"546765139","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","490","","","12000042248882613","116.86","","","","","","","","","","","","","","","","","","","","","أبيض","https://cdn.salla.sa/dPllnK/defaa85f-45ca-4e7d-aeca-392d73f0de76-1000x1000-hNI42Y7OmmeiIS7e5MXWCMTu3qhluDN2H6KYx6tI.jpg","","","جالكسي S24 الترا","","","","","","","","",""
"1920145500","خيار","غطاء ذكي بشاشة E-Ink وNFC لهواتف سامسونج S23/S24","","","","","567.00","491","","","12000042248882614","116.86","","","","","","","","","","","","","","","","","","","","","أبيض","https://cdn.salla.sa/dPllnK/defaa85f-45ca-4e7d-aeca-392d73f0de76-1000x1000-hNI42Y7OmmeiIS7e5MXWCMTu3qhluDN2H6KYx6tI.jpg","","","جالكسي S23 الترا","","","","","","","","",""
